1699621237.43067312,0.00122000,-0.01110200,0.99918000,-0.16079193,-0.04412137,-0.05104750,0.05850250,0.05719000,0.28909676,0.90324467,-1.99883075
1699621237.49431324,0.00280600,-0.01098000,1.00369400,-0.11314606,-0.13351461,-0.36604750,0.23350250,0.12719000,0.28471207,0.91259866,-1.99883075
1699621237.55664158,0.00000000,-0.00427000,1.00601200,0.25075959,0.02582395,-0.15604750,0.30350250,0.05719000,0.28471207,0.91259866,-1.99883075
1699621237.61880374,-0.00463600,-0.00524600,1.00930600,0.26714562,-1.49001518,-0.40104750,0.37350250,0.19719000,0.28734288,0.92136802,-1.99400760
1699621237.68124533,-0.00646600,-0.00463600,1.00393800,0.81167527,0.41776855,0.78895250,-0.18649750,-0.18781000,0.28734288,0.92136802,-1.99400760
1699621237.74432254,0.00378200,-0.00305000,0.99722800,0.55327368,-0.13632668,-0.26104750,0.37350250,1.00219000,0.28836597,0.92736042,-1.98012277
1699621237.80715990,0.00048800,-0.01634800,1.00601200,-0.51906000,-0.11233361,-0.29604750,0.16350250,0.40719000,0.29508916,0.89725227,-1.97500731
1699621237.86868548,0.00439200,-0.01171200,1.00369400,-0.13022101,-0.22490782,-0.05104750,-0.11649750,0.02219000,0.29508916,0.89725227,-1.97500731
1699621237.92980671,-0.00207400,-0.00610000,1.00503600,0.12873365,0.14379985,0.12395250,-0.04649750,-0.11781000,0.29158141,0.88234434,-1.98859982
1699621237.99094296,-0.00195200,-0.00622200,1.00040000,0.11937627,0.01184964,0.05395250,0.30350250,0.05719000,0.28222742,0.88395206,-1.99079217
1699621238.05197477,0.00195200,-0.00939400,1.00454800,0.00238952,0.17199911,0.08895250,-0.15149750,0.19719000,0.28222742,0.88395206,-1.99079217
1699621238.11313915,0.00329400,-0.01207800,1.00442600,-0.20932880,-0.16291078,-0.05104750,0.05850250,-0.08281000,0.28997369,0.88775212,-1.98830751
1699621238.17418981,0.00292800,-0.00976000,1.00198600,-0.08235493,-0.14159716,-0.26104750,0.12850250,0.09219000,0.28997369,0.88775212,-1.98830751
1699621238.23539090,-0.00073200,-0.01012600,1.00576800,-0.08025809,-0.07147134,-0.01604750,-0.22149750,-0.04781000,0.27959661,0.88439053,-1.99400760
