1699625978.70122027,-0.00134200,-0.00658800,1.00454800,0.07580230,0.03994185,-0.02815750,0.13413750,0.09992500,0.39871383,0.83718211,-1.93963753
1699625978.76309943,-0.00122000,-0.00805200,1.00467000,0.16153303,0.03251074,-0.30815750,0.34413750,0.23992500,0.40733704,0.83396668,-1.93846828
1699625978.82417202,-0.00158600,-0.00829600,1.00576800,-0.03948075,0.05322325,0.00684250,0.09913750,-0.04007500,0.40733704,0.83396668,-1.93846828
1699625978.88519502,0.00036600,-0.00683200,1.00027800,0.06972986,-0.14194348,-0.06315750,0.58913750,0.34492500,0.40514469,0.83148202,-1.93715288
1699625978.94645524,-0.00048800,-0.00671000,1.00393800,0.18254630,0.16471740,0.04184250,0.09913750,-0.00507500,0.40222157,0.83382052,-1.94679918
1699625979.00758410,-0.00036600,-0.00634400,1.00418200,0.13892668,-0.01611072,-0.09815750,0.13413750,0.09992500,0.40222157,0.83382052,-1.94679918
1699625979.06863761,0.00012200,-0.00597800,1.00406000,0.09198263,-0.04408526,0.28684250,-0.42586250,-0.32007500,0.39842151,0.83513593,-1.94256065
1699625979.12967110,-0.00109800,-0.00927200,1.00589000,-0.10195803,0.17134106,0.11184250,-0.00586250,0.13492500,0.40514469,0.83747442,-1.94212219
1699625979.19067049,0.00012200,-0.00854000,1.00454800,-0.02586355,1.73643902,-0.06315750,0.13413750,0.09992500,0.40514469,0.83747442,-1.94212219
1699625979.25165749,-0.00183000,-0.00902800,1.00540200,-0.08099030,0.06708416,0.32184250,-0.21586250,-0.18007500,0.40485238,0.83659749,-1.94796843
1699625979.31292629,0.02989000,-0.00658800,1.00369400,0.05703791,-0.07890881,-0.09815750,0.06413750,0.02992500,0.40485238,0.83659749,-1.94796843
1699625979.37397957,-0.00134200,-0.00866200,1.00393800,0.16215870,0.03235032,0.00684250,0.09913750,0.13492500,0.40324467,0.83878983,-1.94723765
1699625979.43502903,-0.00122000,-0.00707600,1.00454800,-0.13139831,0.03256743,0.35684250,-0.39086250,-0.18007500,0.40441391,0.83396668,-1.94314528
1699625979.49720240,-0.00085400,-0.00768600,1.00491400,0.14014444,0.01170345,-0.09815750,0.20413750,0.20492500,0.40441391,0.83396668,-1.94314528
1699625979.55929184,-0.00134200,-0.00707600,1.00454800,-0.36875885,0.03891305,0.25184250,-0.49586250,-0.21507500,0.40646010,0.83820520,-1.94372990
1699625979.62136412,-0.00073200,-0.00793000,1.00564600,-0.02094571,0.00478863,0.00684250,-0.04086250,-0.11007500,0.40163695,0.83776673,-1.94650687
1699625979.68353510,-0.00207400,-0.00610000,1.00650000,0.08670536,0.08065262,-0.20315750,0.20413750,0.23992500,0.40163695,0.83776673,-1.94650687
1699625979.74573708,-0.00109800,-0.00683200,1.00406000,0.04681917,0.02495807,0.84684250,-0.88086250,-0.63507500,0.40470623,0.83952061,-1.94782227
1699625979.80781674,-0.00097600,-0.00695400,1.00442600,0.03357206,0.01895118,-0.23815750,0.27413750,0.16992500,0.40222157,0.83659749,-1.95191464
1699625979.86995482,-0.00109800,-0.00829600,1.00454800,-0.04005497,0.02550022,0.04184250,-0.25086250,-0.21507500,0.40222157,0.83659749,-1.95191464
1699625979.93200254,-0.00024400,-0.00829600,1.00686600,-0.03896591,-0.00241266,0.28684250,-0.25086250,-0.07507500,0.40733704,0.83849752,-1.94197603
1699625979.99417019,-0.00024400,-0.00622200,1.00406000,0.07805988,0.04641661,0.21684250,-0.56586250,-0.14507500,0.40733704,0.83849752,-1.94197603
1699625980.05649972,-0.00109800,-0.00805200,1.00467000,-0.02608313,0.03940745,-0.44815750,0.69413750,0.44992500,0.40324467,0.84054370,-1.94796843
1699625980.11921835,-0.00085400,-0.00829600,1.00369400,-0.04045614,0.11608673,0.14684250,0.06413750,-0.04007500,0.40587548,0.84185911,-1.94109909
1699625980.18160725,-0.00341600,-0.00695400,1.00479200,0.03658074,0.10896433,-0.06315750,-0.07586250,-0.04007500,0.40587548,0.84185911,-1.94109909
1699625980.24383759,-0.00061000,-0.00622200,1.00589000,0.07870746,0.15744829,-0.72815750,0.97413750,0.62492500,0.40324467,0.83425899,-1.94022216
1699625980.30599022,-0.00402600,-0.00597800,1.00369400,0.09185854,0.03948298,0.91684250,-0.95086250,-0.91507500,0.40412160,0.83805905,-1.94036831
1699625980.36814809,-0.00244000,-0.00658800,1.00869600,0.05890286,-0.09949062,-0.09815750,0.90413750,0.65992500,0.40412160,0.83805905,-1.94036831
1699625980.43026471,-0.00158600,-0.00780800,1.00601200,0.04401359,0.26164425,-0.06315750,0.16913750,0.27492500,0.40558316,0.83645133,-1.93656825
1699625980.49245858,-0.00061000,-0.00817400,0.99869200,0.23013274,-0.29609206,-0.06315750,1.70913750,0.97492500,0.40543701,0.83688980,-1.94533762
1699625980.55465388,-0.00097600,-0.00780800,1.00137600,0.05617223,0.25604769,0.11184250,1.07913750,0.69492500,0.40543701,0.83688980,-1.94533762
1699625980.61673999,-0.00207400,-0.00683200,1.00528000,0.02859621,0.23487435,0.00684250,0.13413750,0.76492500,0.40149079,0.83338205,-1.94299912
1699625980.67885327,-0.00036600,-0.00829600,0.97282800,0.17413952,-0.25409676,-0.16815750,0.23913750,0.62492500,0.40149079,0.83338205,-1.94299912
1699625980.74094963,-0.00390400,-0.00780800,1.00589000,-0.00536803,0.19951253,-0.13315750,0.02913750,-0.39007500,0.40572932,0.83835136,-1.93671441
1699625980.80347013,-0.00207400,-0.00756400,1.00357200,-0.17624847,0.14291041,-0.06315750,0.09913750,0.37992500,0.40266004,0.83630517,-1.94007600
1699625980.86562634,-0.00207400,-0.00780800,1.00552400,0.08952078,-0.19138638,0.04184250,0.09913750,-0.00507500,0.40266004,0.83630517,-1.94007600
1699625980.92776799,-0.00122000,-0.01000400,1.00552400,0.00284238,-0.06488236,-0.06315750,0.20413750,0.34492500,0.40382929,0.83615902,-1.93539901
1699625980.98999238,-0.00085400,-0.00756400,1.00418200,0.18774703,-0.18433973,-0.30815750,0.37913750,0.23992500,0.40236773,0.84083601,-1.94387606
1699625981.05210972,-0.00036600,-0.00744200,1.00467000,-0.14745462,-0.01613974,0.04184250,-0.14586250,-0.07507500,0.40236773,0.84083601,-1.94387606
1699625981.11424637,-0.00158600,-0.00719800,1.00406000,0.10354365,0.05403201,-0.13315750,0.27413750,0.06492500,0.40119848,0.84039754,-1.93773750
1699625981.17636657,0.00061000,-0.00732000,1.00418200,-0.15459228,-0.07210510,0.56684250,-0.56586250,-0.39007500,0.39900614,0.84375913,-1.93949138
1699625981.23848271,0.00012200,-0.00793000,1.00418200,-0.01907147,-0.04408010,0.04184250,-0.07586250,-0.00507500,0.39900614,0.84375913,-1.93949138
1699625981.30065322,-0.00073200,-0.00793000,1.00430400,-0.02172202,0.00486029,-0.58815750,0.86913750,0.55492500,0.39622917,0.84273604,-1.94329144
1699625981.36273479,-0.00122000,-0.00854000,1.00467000,-0.05097263,0.03202997,-0.65815750,0.86913750,0.51992500,0.39622917,0.84273604,-1.94329144
1699625981.42492104,-0.00048800,-0.00841800,1.00406000,-0.04625636,-0.00933466,0.70684250,-0.70586250,-0.60007500,0.39798305,0.84697457,-1.94489915
1699625981.48715401,-0.00195200,-0.00780800,1.00454800,-0.01222245,0.07420794,0.81184250,-0.98586250,-0.84507500,0.39754458,0.84068986,-1.94533762
1699625981.54937291,-0.00134200,-0.00695400,1.00430400,0.03638714,0.03943597,-1.11315750,1.42913750,0.97492500,0.39754458,0.84068986,-1.94533762
1699625981.61217260,-0.00061000,-0.00719800,1.00369400,0.02256703,-0.00233227,-0.23815750,0.20413750,0.27492500,0.40324467,0.84200526,-1.94372990
1699625981.67434192,-0.00085400,-0.00793000,1.00442600,-0.01759384,0.01141304,0.74184250,-0.81086250,-0.60007500,0.39915229,0.84039754,-1.94913768
1699625981.73656631,-0.00024400,-0.00695400,1.00430400,0.03638680,-0.02320364,-0.27315750,0.13413750,0.30992500,0.39915229,0.84039754,-1.94913768
1699625981.79868388,-0.00061000,-0.00817400,1.00552400,-0.03264451,0.02543950,-1.00815750,1.18413750,0.90492500,0.39988308,0.83995908,-1.94665303
1699625981.86087227,-0.00158600,-0.00805200,1.00393800,-0.02641806,0.02553839,0.07684250,-0.14586250,0.02992500,0.40017539,0.83952061,-1.94636071
1699625981.92303824,-0.00085400,-0.00732000,1.00820800,0.01712446,-0.01632458,-0.16815750,0.20413750,-0.07507500,0.40017539,0.83952061,-1.94636071
1699625981.98519778,-0.00207400,-0.00719800,1.00515800,0.02281881,0.17149662,-0.06315750,-0.39086250,-0.21507500,0.40207542,0.84185911,-1.94387606
1699625982.04738688,-0.00146400,-0.00756400,1.00247400,0.04263513,-0.05804158,-0.06315750,0.23913750,-0.00507500,0.40207542,0.84302835,-1.94153756
