1699622657.3892534,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622658.2971935,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622658.475772,3,-9,-24,259,252,24.603174603174608,-0.9563810345917811
1699622658.6449497,3,-9,-22,259,256,24.218750000000004,-0.9563810345917811
1699622658.8877423,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622659.0637565,3,-9,-22,259,256,24.218750000000004,-0.9563810345917811
1699622659.255898,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622659.4422767,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622659.6103876,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622659.7866995,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622659.9852405,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622660.1633873,3,-9,-22,259,256,24.218750000000004,-0.9563810345917811
1699622660.3475997,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622660.5146403,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622660.6919894,3,-9,-24,259,252,24.603174603174608,-0.9563810345917811
1699622660.8608575,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622661.0475295,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622661.2383099,3,-9,-24,259,252,24.603174603174608,-0.9563810345917811
1699622661.4189823,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622661.5893235,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622661.8048391,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622661.9832966,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622662.1610675,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622662.3395493,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622662.5216775,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622662.7184873,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622662.892203,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622663.0678167,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622663.2553358,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622663.425294,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622663.598444,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622663.7920995,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622663.9735968,3,-9,-22,259,256,24.218750000000004,-0.9563810345917811
1699622664.1448247,3,-9,-22,259,257,24.124513618677046,-0.9563810345917811
1699622664.3194103,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622664.5050874,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622664.6805484,3,-9,-22,259,256,24.218750000000004,-0.9563810345917811
1699622664.8549771,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622665.0319026,3,-9,-23,259,255,24.31372549019608,-0.9563810345917811
1699622665.2017221,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622665.3666022,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622665.5661879,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622665.7607608,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622665.9480243,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622666.1201603,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622666.3157218,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
1699622666.4827626,3,-9,-23,259,254,24.40944881889764,-0.9563810345917811
1699622666.7039158,3,-9,-24,259,253,24.505928853754945,-0.9563810345917811
