1699624471.958068,32,240,57,77,73,84.93150684931508,23.996777288565738
1699624471.958068,21,-141,58,74,74,83.78378378378379,-14.656418438272837
1699624471.958068,27,87,56,73,72,86.11111111111113,9.16685046013392
1699624471.958068,25,-62,57,72,72,86.11111111111113,-6.560196400571308
1699624471.958068,31,164,57,76,72,86.11111111111113,16.91942262152814
1699624471.958068,26,12,56,71,72,86.11111111111113,1.2750826169617748
1699624471.958068,20,-218,60,76,75,82.66666666666669,-22.01618412969245
1699624472.8367994,32,240,58,77,74,83.78378378378379,23.996777288565738
1699624472.8367994,20,-218,60,76,75,82.66666666666669,-22.01618412969245
1699624472.8367994,21,-141,58,74,74,83.78378378378379,-14.656418438272837
1699624472.8367994,27,87,56,73,72,86.11111111111113,9.16685046013392
1699624472.8367994,25,-62,57,72,72,86.11111111111113,-6.560196400571308
1699624472.8367994,31,165,57,78,72,86.11111111111113,17.016645682135483
1699624472.8367994,26,12,56,71,72,86.11111111111113,1.2750826169617748
1699624473.3399117,32,240,57,77,73,84.93150684931508,23.996777288565738
1699624473.3399117,27,88,57,74,75,82.66666666666669,9.27039735856775
1699624473.3399117,21,-141,58,74,73,84.93150684931508,-14.656418438272837
1699624473.3399117,25,-62,56,72,73,84.93150684931508,-6.560196400571308
1699624473.3399117,20,-218,60,76,75,82.66666666666669,-22.01618412969245
1699624473.3399117,31,164,57,77,72,86.11111111111113,16.91942262152814
1699624473.3399117,26,12,56,71,72,86.11111111111113,1.2750826169617748
1699624473.869419,32,240,57,77,73,84.93150684931508,23.996777288565738
1699624473.869419,27,87,56,73,72,86.11111111111113,9.16685046013392
1699624473.869419,25,-62,57,72,72,86.11111111111113,-6.560196400571308
1699624473.869419,20,-218,60,76,75,82.66666666666669,-22.01618412969245
1699624473.869419,31,165,57,78,72,86.11111111111113,17.016645682135483
1699624473.869419,26,12,56,71,72,86.11111111111113,1.2750826169617748
1699624474.45297,32,240,57,78,73,84.93150684931508,23.996777288565738
